ID,Gender,Location,Area,Age,BDay,Byear,Edu_Level,SchoolCode,Marital_Status,HH_Status,HH_ID,SPOUSE_ID,HH_Size,HaveParentID,Number_children,UNKNOWN_CHILD,Age_At_First_Birth,HeadAlone,HOUSENUM,FirstChild,temp,TempYear,Picked
6603,female,ประเวศ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6604,female,ประเวศ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6605,female,ประเวศ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6606,female,ประเวศ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6607,female,ประเวศ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6608,female,ประเวศ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6609,female,ประเวศ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6610,female,ประเวศ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6611,female,ประเวศ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6612,female,ประเวศ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6613,female,ประเวศ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6614,female,ประเวศ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6615,female,ประเวศ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6616,female,ประเวศ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6617,female,ประเวศ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6618,female,ประเวศ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6619,female,ประเวศ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6620,female,ประเวศ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6621,female,ประเวศ ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6622,female,ประเวศ ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6623,female,ประเวศ ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6624,female,ประเวศ ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6625,female,ประเวศ ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6626,female,ประเวศ ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6627,female,ประเวศ ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6628,female,ประเวศ ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6629,female,ประเวศ ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
6630,female,ประเวศ ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
6631,female,ประเวศ ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
6632,female,ประเวศ ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
6633,female,ประเวศ ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
6634,female,ประเวศ ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
6635,female,ประเวศ ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
6636,female,ประเวศ ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
6637,female,ประเวศ ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
6638,female,ประเวศ ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
6639,female,ประเวศ ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
6640,female,ประเวศ ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
6641,female,ประเวศ ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
6642,female,ประเวศ ,,65 - 69,0,,,0,,,0,0,0,0,0,0,0,0,0,0,65,0,0
6643,female,ประเวศ ,,65 - 69,0,,,0,,,0,0,0,0,0,0,0,0,0,0,65,0,0
6644,female,ประเวศ ,,70 - 74,0,,,0,,,0,0,0,0,0,0,0,0,0,0,70,0,0
6645,female,ประเวศ ,,70 - 74,0,,,0,,,0,0,0,0,0,0,0,0,0,0,70,0,0
6646,female,ประเวศ ,,75 - 79,0,,,0,,,0,0,0,0,0,0,0,0,0,0,75,0,0
6647,female,ประเวศ ,,80 - 84,0,,,0,,,0,0,0,0,0,0,0,0,0,0,80,0,0
6648,female,ประเวศ ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6649,female,ประเวศ ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6650,female,ประเวศ ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6651,female,ประเวศ ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6652,female,ประเวศ ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
6653,female,ประเวศ ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
6654,female,ประเวศ ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
6655,female,ประเวศ ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
6656,female,ประเวศ ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
6657,female,ประเวศ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
6658,female,ประเวศ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
6659,female,ประเวศ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
6660,female,ประเวศ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
6661,female,ประเวศ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
6662,female,ประเวศ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
6663,female,ประเวศ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
6664,female,ประเวศ ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6665,female,ประเวศ ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6666,female,ประเวศ ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6667,female,ประเวศ ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6668,female,ประเวศ ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6669,female,คลองเตย ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6670,female,คลองเตย ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6671,female,คลองเตย ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6672,female,คลองเตย ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6673,female,คลองเตย ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6674,female,คลองเตย ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6675,female,คลองเตย ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6676,female,คลองเตย ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6677,female,คลองเตย ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6678,female,คลองเตย ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6679,female,คลองเตย ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6680,female,คลองเตย ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6681,female,คลองเตย ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6682,female,คลองเตย ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6683,female,คลองเตย ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6684,female,คลองเตย ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6685,female,คลองเตย ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6686,female,คลองเตย ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6687,female,คลองเตย ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6688,female,คลองเตย ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6689,female,คลองเตย ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6690,female,คลองเตย ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6691,female,คลองเตย ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6692,female,คลองเตย ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6693,female,คลองเตย ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6694,female,คลองเตย ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6695,female,คลองเตย ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6696,female,คลองเตย ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6697,female,คลองเตย ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6698,female,คลองเตย ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6699,female,คลองเตย ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6700,female,คลองเตย ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6701,female,คลองเตย ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6702,female,คลองเตย ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6703,female,คลองเตย ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6704,female,คลองเตย ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6705,female,คลองเตย ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6706,female,คลองเตย ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6707,female,คลองเตย ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6708,female,คลองเตย ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6709,female,คลองเตย ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6710,female,คลองเตย ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6711,female,คลองเตย ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6712,female,คลองเตย ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6713,female,คลองเตย ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6714,female,คลองเตย ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6715,female,คลองเตย ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6716,female,คลองเตย ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6717,female,คลองเตย ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6718,female,คลองเตย ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6719,female,คลองเตย ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6720,female,คลองเตย ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6721,female,คลองเตย ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6722,female,คลองเตย ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6723,female,คลองเตย ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
6724,female,คลองเตย ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
6725,female,คลองเตย ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
6726,female,คลองเตย ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
6727,female,คลองเตย ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
6728,female,คลองเตย ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
6729,female,คลองเตย ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
6730,female,คลองเตย ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
6731,female,คลองเตย ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
6732,female,คลองเตย ,,65 - 69,0,,,0,,,0,0,0,0,0,0,0,0,0,0,65,0,0
6733,female,คลองเตย ,,70 - 74,0,,,0,,,0,0,0,0,0,0,0,0,0,0,70,0,0
6734,female,คลองเตย ,,70 - 74,0,,,0,,,0,0,0,0,0,0,0,0,0,0,70,0,0
6735,female,คลองเตย ,,75 - 79,0,,,0,,,0,0,0,0,0,0,0,0,0,0,75,0,0
6736,female,คลองเตย ,,80 - 84,0,,,0,,,0,0,0,0,0,0,0,0,0,0,80,0,0
6737,female,คลองเตย ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6738,female,คลองเตย ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6739,female,คลองเตย ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,female,คลองเตย ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6741,female,คลองเตย ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6742,female,คลองเตย ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
6743,female,คลองเตย ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
6744,female,คลองเตย ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
6745,female,คลองเตย ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
6746,female,คลองเตย ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
6747,female,คลองเตย ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
6748,female,คลองเตย ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
6749,female,คลองเตย ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
6750,female,คลองเตย ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
6751,female,คลองเตย ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
6752,female,คลองเตย ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
6753,female,คลองเตย ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
6754,female,คลองเตย ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
6755,female,คลองเตย ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
6756,female,คลองเตย ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
6757,female,คลองเตย ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
6758,female,คลองเตย ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
6759,female,คลองเตย ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
6760,female,สวนหลวง ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6761,female,สวนหลวง ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6762,female,สวนหลวง ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6763,female,สวนหลวง ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6764,female,สวนหลวง ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6765,female,สวนหลวง ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6766,female,สวนหลวง ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6767,female,สวนหลวง ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6768,female,สวนหลวง ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6769,female,สวนหลวง ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6770,female,สวนหลวง ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6771,female,สวนหลวง ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
6772,female,สวนหลวง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6773,female,สวนหลวง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6774,female,สวนหลวง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6775,female,สวนหลวง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6776,female,สวนหลวง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6777,female,สวนหลวง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6778,female,สวนหลวง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6779,female,สวนหลวง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6780,female,สวนหลวง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6781,female,สวนหลวง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6782,female,สวนหลวง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6783,female,สวนหลวง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6784,female,สวนหลวง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6785,female,สวนหลวง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6786,female,สวนหลวง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6787,female,สวนหลวง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
6788,female,สวนหลวง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6789,female,สวนหลวง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6790,female,สวนหลวง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6791,female,สวนหลวง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6792,female,สวนหลวง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6793,female,สวนหลวง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6794,female,สวนหลวง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6795,female,สวนหลวง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6796,female,สวนหลวง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6797,female,สวนหลวง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6798,female,สวนหลวง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6799,female,สวนหลวง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6800,female,สวนหลวง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6801,female,สวนหลวง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
6802,female,สวนหลวง ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6803,female,สวนหลวง ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6804,female,สวนหลวง ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6805,female,สวนหลวง ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6806,female,สวนหลวง ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6807,female,สวนหลวง ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6808,female,สวนหลวง ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6809,female,สวนหลวง ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6810,female,สวนหลวง ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6811,female,สวนหลวง ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6812,female,สวนหลวง ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6813,female,สวนหลวง ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
6814,female,สวนหลวง ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6815,female,สวนหลวง ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6816,female,สวนหลวง ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6817,female,สวนหลวง ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6818,female,สวนหลวง ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6819,female,สวนหลวง ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6820,female,สวนหลวง ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6821,female,สวนหลวง ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6822,female,สวนหลวง ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6823,female,สวนหลวง ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6824,female,สวนหลวง ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
6825,female,สวนหลวง ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6826,female,สวนหลวง ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6827,female,สวนหลวง ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6828,female,สวนหลวง ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6829,female,สวนหลวง ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6830,female,สวนหลวง ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6831,female,สวนหลวง ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6832,female,สวนหลวง ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
6833,female,สวนหลวง ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
6834,female,สวนหลวง ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
6835,female,สวนหลวง ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
6836,female,สวนหลวง ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
6837,female,สวนหลวง ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
6838,female,สวนหลวง ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
6839,female,สวนหลวง ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
6840,female,สวนหลวง ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
6841,female,สวนหลวง ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
6842,female,สวนหลวง ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
6843,female,สวนหลวง ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
6844,female,สวนหลวง ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
6845,female,สวนหลวง ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
6846,female,สวนหลวง ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
6847,female,สวนหลวง ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
6848,female,สวนหลวง ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
6849,female,สวนหลวง ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
6850,female,สวนหลวง ,,65 - 69,0,,,0,,,0,0,0,0,0,0,0,0,0,0,65,0,0
6851,female,สวนหลวง ,,65 - 69,0,,,0,,,0,0,0,0,0,0,0,0,0,0,65,0,0
6852,female,สวนหลวง ,,65 - 69,0,,,0,,,0,0,0,0,0,0,0,0,0,0,65,0,0
6853,female,สวนหลวง ,,70 - 74,0,,,0,,,0,0,0,0,0,0,0,0,0,0,70,0,0
6854,female,สวนหลวง ,,70 - 74,0,,,0,,,0,0,0,0,0,0,0,0,0,0,70,0,0
6855,female,สวนหลวง ,,75 - 79,0,,,0,,,0,0,0,0,0,0,0,0,0,0,75,0,0
6856,female,สวนหลวง ,,80 - 84,0,,,0,,,0,0,0,0,0,0,0,0,0,0,80,0,0
